Decentralized,22,35.0,0,805,-258.36083984375,5.51158809661865
Decentralized,22,35.0,1,805,-253.272369384766,1.11767053604126
Decentralized,22,35.0,2,805,-236.124771118164,-7.00795650482178
Decentralized,22,35.0,3,805,-215.475997924805,3.49573802947998
Decentralized,22,35.0,4,805,-215.955429077148,-23.2975692749023
Decentralized,22,35.0,5,805,-228.885757446289,-3.43869781494141
Decentralized,22,35.0,6,805,-221.009414672852,-4.03961372375488
Decentralized,22,35.0,7,805,-217.016662597656,9.4653787612915
Decentralized,22,35.0,8,805,-257.346099853516,0.90741813182831
Decentralized,22,35.0,9,805,-231.172561645508,-9.55517864227295
Decentralized,22,35.0,10,805,-225.548217773438,-1.33186280727386
Decentralized,22,35.0,11,805,-241.668914794922,14.3596143722534
Decentralized,22,35.0,12,805,-250.060165405273,-18.1467781066895
Decentralized,22,35.0,13,805,-227.575897216797,7.42643451690674
Decentralized,22,35.0,14,805,-219.163223266602,-11.4993276596069
Decentralized,22,35.0,15,805,-229.300567626953,-12.0146827697754
Decentralized,22,35.0,16,805,-248.771057128906,8.26316165924072
Decentralized,22,35.0,17,805,-255.449356079102,11.9698705673218
Decentralized,22,35.0,18,805,-218.78564453125,-16.2652931213379
Decentralized,22,35.0,19,805,-260.549468994141,-15.5127296447754
Decentralized,22,35.0,20,805,-226.303817749023,-6.32319021224976
Decentralized,22,35.0,21,805,-242.149993896484,15.3896837234497
Decentralized,22,35.0,0,923,-246.716171264648,5.51171875
Decentralized,22,35.0,1,923,-241.627700805664,1.1171875
Decentralized,22,35.0,2,923,-224.480102539063,-7.0078125
Decentralized,22,35.0,3,923,-203.831329345703,3.49609375
Decentralized,22,35.0,4,923,-204.310760498047,-23.296875
Decentralized,22,35.0,5,923,-217.241088867188,-3.439453125
Decentralized,22,35.0,6,923,-209.36474609375,-4.0390625
Decentralized,22,35.0,7,923,-205.371994018555,9.46484375
Decentralized,22,35.0,8,923,-245.701431274414,0.908203125
Decentralized,22,35.0,9,923,-219.527893066406,-9.5546875
Decentralized,22,35.0,10,923,-213.903549194336,-1.33203125
Decentralized,22,35.0,11,923,-230.02424621582,14.359375
Decentralized,22,35.0,12,923,-238.415496826172,-18.146484375
Decentralized,22,35.0,13,923,-215.931228637695,7.42578125
Decentralized,22,35.0,14,923,-207.5185546875,-11.5
Decentralized,22,35.0,15,923,-217.655899047852,-12.015625
Decentralized,22,35.0,16,923,-237.126388549805,8.263671875
Decentralized,22,35.0,17,923,-243.8046875,11.970703125
Decentralized,22,35.0,18,923,-207.140975952148,-16.265625
Decentralized,22,35.0,19,923,-248.904800415039,-15.513671875
Decentralized,22,35.0,20,923,-214.659149169922,-6.322265625
Decentralized,22,35.0,21,923,-230.505325317383,15.390625
Decentralized,22,35.0,0,1021,-236.144409179688,5.51171875
Decentralized,22,35.0,1,1021,-231.055938720703,1.1171875
Decentralized,22,35.0,2,1021,-213.908340454102,-7.0078125
Decentralized,22,35.0,3,1021,-193.259567260742,3.49609375
Decentralized,22,35.0,4,1021,-193.738998413086,-23.296875
Decentralized,22,35.0,5,1021,-206.669326782227,-3.439453125
Decentralized,22,35.0,6,1021,-198.792984008789,-4.0390625
Decentralized,22,35.0,7,1021,-194.800231933594,9.46484375
Decentralized,22,35.0,8,1021,-235.129669189453,0.908203125
Decentralized,22,35.0,9,1021,-208.956130981445,-9.5546875
Decentralized,22,35.0,10,1021,-203.331787109375,-1.33203125
Decentralized,22,35.0,11,1021,-219.452484130859,14.359375
Decentralized,22,35.0,12,1021,-227.843734741211,-18.146484375
Decentralized,22,35.0,13,1021,-205.359466552734,7.42578125
Decentralized,22,35.0,14,1021,-196.946792602539,-11.5
Decentralized,22,35.0,15,1021,-207.084136962891,-12.015625
Decentralized,22,35.0,16,1021,-226.554626464844,8.263671875
Decentralized,22,35.0,17,1021,-233.232925415039,11.970703125
Decentralized,22,35.0,18,1021,-196.569213867188,-16.265625
Decentralized,22,35.0,19,1021,-238.333038330078,-15.513671875
Decentralized,22,35.0,20,1021,-204.087387084961,-6.322265625
Decentralized,22,35.0,21,1021,-219.933563232422,15.390625
Decentralized,22,35.0,0,1127,-227.679611206055,5.51171875
Decentralized,22,35.0,1,1127,-222.59114074707,1.1171875
Decentralized,22,35.0,2,1127,-205.443542480469,-7.0078125
Decentralized,22,35.0,3,1127,-184.794769287109,3.49609375
Decentralized,22,35.0,4,1127,-185.274200439453,-23.296875
Decentralized,22,35.0,5,1127,-198.204528808594,-3.439453125
Decentralized,22,35.0,6,1127,-190.328186035156,-4.0390625
Decentralized,22,35.0,7,1127,-186.335433959961,9.46484375
Decentralized,22,35.0,8,1127,-226.66487121582,0.908203125
Decentralized,22,35.0,9,1127,-200.491333007813,-9.5546875
Decentralized,22,35.0,10,1127,-194.866989135742,-1.33203125
Decentralized,22,35.0,11,1127,-210.987686157227,14.359375
Decentralized,22,35.0,12,1127,-219.378936767578,-18.146484375
Decentralized,22,35.0,13,1127,-196.894668579102,7.42578125
Decentralized,22,35.0,14,1127,-188.481994628906,-11.5
Decentralized,22,35.0,15,1127,-198.619338989258,-12.015625
Decentralized,22,35.0,16,1127,-218.089828491211,8.263671875
Decentralized,22,35.0,17,1127,-224.768127441406,11.970703125
Decentralized,22,35.0,18,1127,-188.104415893555,-16.265625
Decentralized,22,35.0,19,1127,-229.868240356445,-15.513671875
Decentralized,22,35.0,20,1127,-195.622589111328,-6.322265625
Decentralized,22,35.0,21,1127,-211.468765258789,15.390625
Decentralized,22,35.0,0,1240,-219.69416809082,5.51171875
Decentralized,22,35.0,1,1240,-214.605697631836,1.1171875
Decentralized,22,35.0,2,1240,-197.458099365234,-7.0078125
Decentralized,22,35.0,3,1240,-176.809326171875,3.49609375
Decentralized,22,35.0,4,1240,-177.288757324219,-23.296875
Decentralized,22,35.0,5,1240,-190.219085693359,-3.439453125
Decentralized,22,35.0,6,1240,-182.342742919922,-4.0390625
Decentralized,22,35.0,7,1240,-178.349990844727,9.46484375
Decentralized,22,35.0,8,1240,-218.679428100586,0.908203125
Decentralized,22,35.0,9,1240,-192.505889892578,-9.5546875
Decentralized,22,35.0,10,1240,-186.881546020508,-1.33203125
Decentralized,22,35.0,11,1240,-203.002243041992,14.359375
Decentralized,22,35.0,12,1240,-211.393493652344,-18.146484375
Decentralized,22,35.0,13,1240,-188.909225463867,7.42578125
Decentralized,22,35.0,14,1240,-180.496551513672,-11.5
Decentralized,22,35.0,15,1240,-190.633895874023,-12.015625
Decentralized,22,35.0,16,1240,-210.104385375977,8.263671875
