strategy,droneCount,maxAngle,droneID,timeStamp,x,y
decentralizedWeighted,15,45.0,32849790447,1289,-237.998474121094,-11.5033731460571
decentralizedWeighted,15,45.0,33034339834,1289,-188.598968505859,1.13946437835693
decentralizedWeighted,15,45.0,33218889221,1289,-253.092300415039,10.4699487686157
decentralizedWeighted,15,45.0,33403438608,1289,-240.262878417969,-45.1801681518555
decentralizedWeighted,15,45.0,33587987995,1289,-268.251007080078,-22.6108264923096
decentralizedWeighted,15,45.0,33772537382,1289,-222.278671264648,5.90617895126343
decentralizedWeighted,15,45.0,33957086769,1289,-189.100967407227,-20.5268802642822
decentralizedWeighted,15,45.0,34141636156,1289,-222.687286376953,-30.5316295623779
decentralizedWeighted,15,45.0,34326185543,1289,-256.847503662109,49.7698936462402
decentralizedWeighted,15,45.0,34510734930,1289,-271.472412109375,9.11028861999512
decentralizedWeighted,15,45.0,31927043512,1391,-200.197891235352,40.6459426879883
decentralizedWeighted,15,45.0,32111592899,1391,-250.584213256836,-29.3898506164551
decentralizedWeighted,15,45.0,32296142286,1391,-230.327041625977,57.958179473877
decentralizedWeighted,15,45.0,32480691673,1391,-184.35595703125,21.2999591827393
decentralizedWeighted,15,45.0,32665241060,1391,-239.995468139648,26.6434593200684
decentralizedWeighted,15,45.0,32849790447,1391,-237.16047668457,-8.17004108428955
decentralizedWeighted,15,45.0,33034339834,1391,-183.594329833984,1.13946437835693
decentralizedWeighted,15,45.0,33218889221,1391,-250.592315673828,7.96528291702271
decentralizedWeighted,15,45.0,33403438608,1391,-239.429550170898,-49.3514976501465
decentralizedWeighted,15,45.0,33587987995,1391,-268.251007080078,-27.6154956817627
decentralizedWeighted,15,45.0,33772537382,1391,-217.274032592773,5.90617895126343
decentralizedWeighted,15,45.0,33957086769,1391,-184.096328735352,-20.5268802642822
decentralizedWeighted,15,45.0,34141636156,1391,-217.682647705078,-30.5316295623779
decentralizedWeighted,15,45.0,34326185543,1391,-256.847503662109,54.7745552062988
decentralizedWeighted,15,45.0,34510734930,1391,-271.472412109375,4.10562181472778
decentralizedWeighted,15,45.0,31927043512,1490,-195.160629272461,40.6459426879883
decentralizedWeighted,15,45.0,32111592899,1490,-245.546951293945,-29.3898506164551
decentralizedWeighted,15,45.0,32296142286,1490,-225.289779663086,57.958179473877
decentralizedWeighted,15,45.0,32480691673,1490,-179.318695068359,21.2999591827393
decentralizedWeighted,15,45.0,32665241060,1490,-234.958206176758,26.6434593200684
decentralizedWeighted,15,45.0,32849790447,1490,-237.16047668457,-8.15689086914063
decentralizedWeighted,15,45.0,33034339834,1490,-178.557067871094,1.13946437835693
decentralizedWeighted,15,45.0,33218889221,1490,-248.900436401367,10.477349281311
decentralizedWeighted,15,45.0,33403438608,1490,-234.392288208008,-49.3514976501465
decentralizedWeighted,15,45.0,33587987995,1490,-268.251007080078,-32.6527786254883
decentralizedWeighted,15,45.0,33772537382,1490,-212.236770629883,5.90617895126343
decentralizedWeighted,15,45.0,33957086769,1490,-179.059066772461,-20.5268802642822
decentralizedWeighted,15,45.0,34141636156,1490,-212.645385742188,-30.5316295623779
decentralizedWeighted,15,45.0,34326185543,1490,-256.847503662109,59.8118362426758
decentralizedWeighted,15,45.0,34510734930,1490,-271.472412109375,-0.93166184425354
decentralizedWeighted,15,45.0,31927043512,1589,-190.160659790039,40.6459426879883
decentralizedWeighted,15,45.0,32111592899,1589,-240.546981811523,-29.3898506164551
decentralizedWeighted,15,45.0,32296142286,1589,-220.289810180664,57.958179473877
decentralizedWeighted,15,45.0,32480691673,1589,-174.318725585938,21.2999591827393
decentralizedWeighted,15,45.0,32665241060,1589,-229.958236694336,26.6434593200684
decentralizedWeighted,15,45.0,32849790447,1589,-236.3271484375,-12.3235559463501
decentralizedWeighted,15,45.0,33034339834,1589,-173.557098388672,1.13946437835693
decentralizedWeighted,15,45.0,33218889221,1589,-248.900436401367,15.4773473739624
decentralizedWeighted,15,45.0,33403438608,1589,-229.392318725586,-49.3514976501465
decentralizedWeighted,15,45.0,33587987995,1589,-268.251007080078,-37.6527709960938
decentralizedWeighted,15,45.0,33772537382,1589,-207.236801147461,5.90617895126343
decentralizedWeighted,15,45.0,33957086769,1589,-174.059097290039,-20.5268802642822
decentralizedWeighted,15,45.0,34141636156,1589,-207.645416259766,-30.5316295623779
decentralizedWeighted,15,45.0,34326185543,1589,-253.514175415039,61.4785003662109
decentralizedWeighted,15,45.0,34510734930,1589,-271.472412109375,-5.93166255950928
decentralizedWeighted,15,45.0,31927043512,1689,-185.160690307617,40.6459426879883
decentralizedWeighted,15,45.0,32111592899,1689,-235.547012329102,-29.3898506164551
decentralizedWeighted,15,45.0,32296142286,1689,-215.289840698242,57.958179473877
decentralizedWeighted,15,45.0,32480691673,1689,-169.318756103516,21.2999591827393
decentralizedWeighted,15,45.0,32665241060,1689,-224.958267211914,26.6434593200684
decentralizedWeighted,15,45.0,32849790447,1689,-231.327178955078,-12.3235559463501
decentralizedWeighted,15,45.0,33034339834,1689,-171.057113647461,-0.52720236778259
decentralizedWeighted,15,45.0,33218889221,1689,-248.900436401367,20.4773502349854
decentralizedWeighted,15,45.0,33403438608,1689,-224.392349243164,-49.3514976501465
decentralizedWeighted,15,45.0,33587987995,1689,-268.251007080078,-42.6527633666992
decentralizedWeighted,15,45.0,33772537382,1689,-202.236831665039,5.90617895126343
decentralizedWeighted,15,45.0,33957086769,1689,-169.059127807617,-20.5268802642822
decentralizedWeighted,15,45.0,34141636156,1689,-202.645446777344,-30.5316295623779
decentralizedWeighted,15,45.0,34326185543,1689,-248.514205932617,61.4785003662109
decentralizedWeighted,15,45.0,34510734930,1689,-266.472351074219,-5.93166255950928
decentralizedWeighted,15,45.0,31927043512,1790,-180.160720825195,40.6459426879883
decentralizedWeighted,15,45.0,32111592899,1790,-230.54704284668,-29.3898506164551
decentralizedWeighted,15,45.0,32296142286,1790,-210.28987121582,57.958179473877
decentralizedWeighted,15,45.0,32480691673,1790,-165.985443115234,20.466625213623
decentralizedWeighted,15,45.0,32665241060,1790,-219.958297729492,26.6434593200684
decentralizedWeighted,15,45.0,32849790447,1790,-226.327209472656,-12.3235559463501
decentralizedWeighted,15,45.0,33034339834,1790,-171.200485229492,-3.03246402740479
decentralizedWeighted,15,45.0,33218889221,1790,-248.900436401367,25.4773540496826
decentralizedWeighted,15,45.0,33403438608,1790,-219.392379760742,-49.3514976501465
decentralizedWeighted,15,45.0,33587987995,1790,-263.250946044922,-42.6527633666992
decentralizedWeighted,15,45.0,33772537382,1790,-197.236862182617,5.90617895126343
decentralizedWeighted,15,45.0,33957086769,1790,-167.535842895508,-20.5570964813232
decentralizedWeighted,15,45.0,34141636156,1790,-197.645477294922,-30.5316295623779
decentralizedWeighted,15,45.0,34326185543,1790,-243.514236450195,61.4785003662109
decentralizedWeighted,15,45.0,34510734930,1790,-261.472290039063,-5.93166255950928
decentralizedWeighted,15,45.0,31927043512,1889,-175.160751342773,40.6459426879883
decentralizedWeighted,15,45.0,32111592899,1889,-225.547073364258,-29.3898506164551
decentralizedWeighted,15,45.0,32296142286,1889,-205.289901733398,57.958179473877
decentralizedWeighted,15,45.0,32480691673,1889,-165.718704223633,16.2381782531738
decentralizedWeighted,15,45.0,32665241060,1889,-214.95832824707,26.6434593200684
decentralizedWeighted,15,45.0,32849790447,1889,-221.327239990234,-12.3235559463501
decentralizedWeighted,15,45.0,33034339834,1889,-171.200485229492,1.13420295715332
decentralizedWeighted,15,45.0,33218889221,1889,-248.067108154297,29.6440238952637
decentralizedWeighted,15,45.0,33403438608,1889,-214.39241027832,-49.3514976501465
decentralizedWeighted,15,45.0,33587987995,1889,-258.250885009766,-42.6527633666992
decentralizedWeighted,15,45.0,33772537382,1889,-192.236892700195,5.90617895126343
decentralizedWeighted,15,45.0,33957086769,1889,-167.535842895508,-25.5571002960205
decentralizedWeighted,15,45.0,34141636156,1889,-192.6455078125,-30.5316295623779
decentralizedWeighted,15,45.0,34326185543,1889,-238.514266967773,61.4785003662109
decentralizedWeighted,15,45.0,34510734930,1889,-256.472229003906,-5.93166255950928
decentralizedWeighted,15,45.0,31927043512,1989,-170.160781860352,40.6459426879883
decentralizedWeighted,15,45.0,32111592899,1989,-220.547103881836,-29.3898506164551
decentralizedWeighted,15,45.0,32296142286,1989,-200.289932250977,57.958179473877
decentralizedWeighted,15,45.0,32480691673,1989,-165.718704223633,21.244743347168
decentralizedWeighted,15,45.0,32665241060,1989,-209.958358764648,26.6434593200684
decentralizedWeighted,15,45.0,32849790447,1990,-216.327270507813,-12.3235559463501
decentralizedWeighted,15,45.0,33034339834,1990,-170.933746337891,-3.95937919616699
decentralizedWeighted,15,45.0,33218889221,1990,-243.067138671875,29.6440238952637
decentralizedWeighted,15,45.0,33403438608,1990,-209.392440795898,-49.3514976501465
decentralizedWeighted,15,45.0,33587987995,1990,-253.250885009766,-42.6527633666992
decentralizedWeighted,15,45.0,33772537382,1990,-191.403564453125,9.23951244354248
decentralizedWeighted,15,45.0,33957086769,1990,-165.869186401367,-28.8904361724854
decentralizedWeighted,15,45.0,34141636156,1990,-187.645538330078,-30.5316295623779
decentralizedWeighted,15,45.0,34326185543,1990,-233.514297485352,61.4785003662109
decentralizedWeighted,15,45.0,34510734930,1990,-251.472259521484,-5.93166255950928
decentralizedWeighted,15,45.0,31927043512,2089,-165.162490844727,40.7430229187012
decentralizedWeighted,15,45.0,32111592899,2089,-215.547134399414,-29.3898506164551
decentralizedWeighted,15,45.0,32296142286,2089,-195.289962768555,57.958179473877
decentralizedWeighted,15,45.0,32480691673,2089,-164.885375976563,23.7850112915039
decentralizedWeighted,15,45.0,32665241060,2089,-206.625045776367,25.8101253509521
decentralizedWeighted,15,45.0,32849790447,2089,-211.327301025391,-12.3235559463501
decentralizedWeighted,15,45.0,33034339834,2089,-170.933746337891,-8.95937919616699
decentralizedWeighted,15,45.0,33218889221,2089,-238.067169189453,29.6440238952637
decentralizedWeighted,15,45.0,33403438608,2089,-204.392471313477,-49.3514976501465
decentralizedWeighted,15,45.0,33587987995,2089,-248.250915527344,-42.6527633666992
decentralizedWeighted,15,45.0,33772537382,2089,-191.403564453125,14.2395105361938
decentralizedWeighted,15,45.0,33957086769,2089,-160.869216918945,-28.8904361724854
decentralizedWeighted,15,45.0,34141636156,2089,-187.645538330078,-34.6982917785645
decentralizedWeighted,15,45.0,34326185543,2089,-228.51432800293,61.4785003662109
decentralizedWeighted,15,45.0,34510734930,2089,-246.472290039063,-5.93166255950928
decentralizedWeighted,15,45.0,31927043512,2191,-162.662506103516,42.4096870422363
decentralizedWeighted,15,45.0,32111592899,2191,-210.547164916992,-29.3898506164551
decentralizedWeighted,15,45.0,32296142286,2191,-190.289993286133,57.958179473877
decentralizedWeighted,15,45.0,32480691673,2191,-164.885375976563,18.7850074768066
decentralizedWeighted,15,45.0,32665241060,2191,-206.625045776367,29.143461227417
decentralizedWeighted,15,45.0,32849790447,2191,-206.327331542969,-12.3235559463501
decentralizedWeighted,15,45.0,33034339834,2191,-170.933746337891,-13.9593772888184
decentralizedWeighted,15,45.0,33218889221,2191,-233.067199707031,29.6440238952637
decentralizedWeighted,15,45.0,33403438608,2191,-203.559143066406,-52.6848258972168
decentralizedWeighted,15,45.0,33587987995,2191,-243.250946044922,-42.6527633666992
decentralizedWeighted,15,45.0,33772537382,2191,-191.403564453125,10.9061784744263
decentralizedWeighted,15,45.0,33957086769,2191,-155.869247436523,-28.8904361724854
decentralizedWeighted,15,45.0,34141636156,2191,-187.645538330078,-39.6982841491699
decentralizedWeighted,15,45.0,34326185543,2191,-223.514358520508,61.4785003662109
decentralizedWeighted,15,45.0,34510734930,2191,-241.472320556641,-5.93166255950928
decentralizedWeighted,15,45.0,31927043512,2290,-157.662536621094,42.4096870422363
decentralizedWeighted,15,45.0,32111592899,2290,-207.213851928711,-28.5565166473389
decentralizedWeighted,15,45.0,32296142286,2290,-185.290023803711,57.958179473877
decentralizedWeighted,15,45.0,32480691673,2290,-164.885375976563,20.4516754150391
decentralizedWeighted,15,45.0,32665241060,2290,-203.291732788086,30.8101291656494
decentralizedWeighted,15,45.0,32849790447,2290,-201.327362060547,-12.3235559463501
decentralizedWeighted,15,45.0,33034339834,2290,-170.933746337891,-18.959379196167
decentralizedWeighted,15,45.0,33218889221,2290,-228.067230224609,29.6440238952637
decentralizedWeighted,15,45.0,33403438608,2290,-203.559143066406,-57.6848182678223
decentralizedWeighted,15,45.0,33587987995,2290,-238.2509765625,-42.6527633666992
decentralizedWeighted,15,45.0,33772537382,2290,-191.403564453125,5.90617895126343
decentralizedWeighted,15,45.0,33957086769,2290,-150.869277954102,-28.8904361724854
decentralizedWeighted,15,45.0,34141636156,2290,-184.312225341797,-41.3649482727051
decentralizedWeighted,15,45.0,34326185543,2290,-218.514389038086,61.4785003662109
decentralizedWeighted,15,45.0,34510734930,2290,-236.472351074219,-5.93166255950928
decentralizedWeighted,15,45.0,31927043512,2395,-152.659942626953,42.4096870422363
decentralizedWeighted,15,45.0,32111592899,2395,-207.213851928711,-31.8924694061279
decentralizedWeighted,15,45.0,32296142286,2395,-180.28742980957,57.958179473877
decentralizedWeighted,15,45.0,32480691673,2395,-164.885375976563,25.4542961120605
decentralizedWeighted,15,45.0,32665241060,2395,-198.289138793945,30.8101291656494
decentralizedWeighted,15,45.0,32849790447,2395,-197.160720825195,-12.3235559463501
decentralizedWeighted,15,45.0,33034339834,2395,-170.933746337891,-23.9619998931885
decentralizedWeighted,15,45.0,33218889221,2395,-223.064636230469,29.6440238952637
decentralizedWeighted,15,45.0,33403438608,2395,-201.056533813477,-60.184814453125
decentralizedWeighted,15,45.0,33587987995,2395,-233.248382568359,-42.6527633666992
decentralizedWeighted,15,45.0,33772537382,2395,-189.734283447266,4.23951196670532
decentralizedWeighted,15,45.0,33957086769,2395,-145.866683959961,-28.8904361724854
decentralizedWeighted,15,45.0,34141636156,2395,-179.309631347656,-41.3649482727051
decentralizedWeighted,15,45.0,34326185543,2395,-213.511795043945,61.4785003662109
decentralizedWeighted,15,45.0,34510734930,2395,-231.469757080078,-5.93166255950928
decentralizedWeighted,15,45.0,31927043512,2491,-147.478897094727,42.4096870422363
decentralizedWeighted,15,45.0,32111592899,2491,-207.213851928711,-37.0735282897949
decentralizedWeighted,15,45.0,32296142286,2491,-175.106384277344,57.958179473877
decentralizedWeighted,15,45.0,32480691673,2491,-164.885375976563,25.6353626251221
decentralizedWeighted,15,45.0,32665241060,2491,-193.108093261719,30.8101291656494
decentralizedWeighted,15,45.0,32849790447,2491,-197.160720825195,-17.5046215057373
decentralizedWeighted,15,45.0,33034339834,2491,-170.933746337891,-22.4763984680176
decentralizedWeighted,15,45.0,33218889221,2491,-217.883590698242,29.6440238952637
decentralizedWeighted,15,45.0,33403438608,2491,-195.87548828125,-60.184814453125
decentralizedWeighted,15,45.0,33587987995,2491,-228.067337036133,-42.6527633666992
decentralizedWeighted,15,45.0,33772537382,2491,-184.553237915039,4.23951196670532
decentralizedWeighted,15,45.0,33957086769,2491,-140.685638427734,-28.8904361724854
decentralizedWeighted,15,45.0,34141636156,2491,-176.628570556641,-43.0316123962402
decentralizedWeighted,15,45.0,34326185543,2491,-208.330749511719,61.4785003662109
decentralizedWeighted,15,45.0,34510734930,2491,-226.288711547852,-5.93166255950928
decentralizedWeighted,15,45.0,31927043512,2591,-142.478927612305,42.4096870422363
decentralizedWeighted,15,45.0,32111592899,2591,-202.213882446289,-37.0735282897949
decentralizedWeighted,15,45.0,32296142286,2591,-170.106414794922,57.958179473877
decentralizedWeighted,15,45.0,32480691673,2591,-164.885375976563,20.6353588104248
decentralizedWeighted,15,45.0,32665241060,2591,-188.108123779297,30.8101291656494
decentralizedWeighted,15,45.0,32849790447,2591,-197.160720825195,-20.8379573822021
decentralizedWeighted,15,45.0,33034339834,2591,-170.933746337891,-17.4763946533203
decentralizedWeighted,15,45.0,33218889221,2591,-212.88362121582,29.6440238952637
decentralizedWeighted,15,45.0,33403438608,2591,-190.875518798828,-60.184814453125
decentralizedWeighted,15,45.0,33587987995,2591,-227.234008789063,-45.9860916137695
decentralizedWeighted,15,45.0,33772537382,2591,-179.553268432617,4.23951196670532
decentralizedWeighted,15,45.0,33957086769,2591,-135.685668945313,-28.8904361724854
decentralizedWeighted,15,45.0,34141636156,2591,-172.461929321289,-43.8649444580078
decentralizedWeighted,15,45.0,34326185543,2591,-203.330780029297,61.4785003662109
decentralizedWeighted,15,45.0,34510734930,2591,-221.28874206543,-5.93166255950928
decentralizedWeighted,15,45.0,31927043512,2691,-137.478958129883,42.4096870422363
decentralizedWeighted,15,45.0,32111592899,2691,-200.547225952148,-39.5735244750977
decentralizedWeighted,15,45.0,32296142286,2691,-165.1064453125,57.958179473877
decentralizedWeighted,15,45.0,32480691673,2691,-164.885375976563,18.9686908721924
decentralizedWeighted,15,45.0,32665241060,2691,-184.774810791016,29.9767951965332
decentralizedWeighted,15,45.0,32849790447,2691,-197.160720825195,-15.8379545211792
decentralizedWeighted,15,45.0,33034339834,2691,-170.933746337891,-12.4763956069946
decentralizedWeighted,15,45.0,33218889221,2691,-207.883651733398,29.6440238952637
decentralizedWeighted,15,45.0,33403438608,2691,-185.875549316406,-60.184814453125
decentralizedWeighted,15,45.0,33587987995,2691,-227.234008789063,-50.986083984375
decentralizedWeighted,15,45.0,33772537382,2691,-177.886611938477,3.40617847442627
decentralizedWeighted,15,45.0,33957086769,2691,-130.685699462891,-28.8904361724854
decentralizedWeighted,15,45.0,34141636156,2691,-167.461959838867,-43.8649444580078
decentralizedWeighted,15,45.0,34326185543,2691,-198.330810546875,61.4785003662109
decentralizedWeighted,15,45.0,34510734930,2691,-216.288772583008,-5.93166255950928
decentralizedWeighted,15,45.0,31927043512,2788,-132.478988647461,42.4096870422363
decentralizedWeighted,15,45.0,32111592899,2789,-195.547256469727,-39.5735244750977
decentralizedWeighted,15,45.0,32296142286,2789,-160.106475830078,57.958179473877
decentralizedWeighted,15,45.0,32480691673,2789,-164.885375976563,23.9686946868896
decentralizedWeighted,15,45.0,32665241060,2789,-184.774810791016,24.9767913818359
decentralizedWeighted,15,45.0,32849790447,2789,-197.160720825195,-10.8379564285278
decentralizedWeighted,15,45.0,33034339834,2789,-170.837814331055,-16.0058898925781
decentralizedWeighted,15,45.0,33218889221,2789,-205.383666992188,27.9773559570313
decentralizedWeighted,15,45.0,33403438608,2789,-180.875579833984,-60.184814453125
decentralizedWeighted,15,45.0,33587987995,2789,-227.234008789063,-55.9860763549805
decentralizedWeighted,15,45.0,33772537382,2789,-178.322219848633,5.96103048324585
decentralizedWeighted,15,45.0,33957086769,2789,-125.685707092285,-28.8904361724854
decentralizedWeighted,15,45.0,34141636156,2789,-162.461990356445,-43.8649444580078
decentralizedWeighted,15,45.0,34326185543,2789,-193.330841064453,61.4785003662109
decentralizedWeighted,15,45.0,34510734930,2789,-216.288772583008,-1.7649952173233
decentralizedWeighted,15,45.0,31927043512,2889,-127.479011535645,42.4096870422363
decentralizedWeighted,15,45.0,32111592899,2889,-190.547286987305,-39.5735244750977
decentralizedWeighted,15,45.0,32296142286,2889,-155.106506347656,57.958179473877
decentralizedWeighted,15,45.0,32480691673,2889,-164.885375976563,28.9686985015869
decentralizedWeighted,15,45.0,32665241060,2889,-185.040542602539,25.5539436340332
decentralizedWeighted,15,45.0,32849790447,2889,-197.160720825195,-5.83795690536499
decentralizedWeighted,15,45.0,33034339834,2889,-170.837814331055,-21.0058937072754
decentralizedWeighted,15,45.0,33218889221,2889,-205.383666992188,22.977352142334
decentralizedWeighted,15,45.0,33403438608,2889,-175.875610351563,-60.184814453125
decentralizedWeighted,15,45.0,33587987995,2889,-222.234039306641,-55.9860763549805
decentralizedWeighted,15,45.0,33772537382,2889,-178.322219848633,6.7943639755249
decentralizedWeighted,15,45.0,33957086769,2890,-120.685691833496,-28.8904361724854
decentralizedWeighted,15,45.0,34141636156,2890,-157.462020874023,-43.8649444580078
decentralizedWeighted,15,45.0,34326185543,2890,-188.330871582031,61.4785003662109
decentralizedWeighted,15,45.0,34510734930,2890,-216.288772583008,3.23500490188599
decentralizedWeighted,15,45.0,31927043512,2989,-122.478996276855,42.4096870422363
decentralizedWeighted,15,45.0,32111592899,2989,-185.547317504883,-39.5735244750977
decentralizedWeighted,15,45.0,32296142286,2989,-150.106536865234,57.958179473877
decentralizedWeighted,15,45.0,32480691673,2989,-160.718734741211,29.8020324707031
decentralizedWeighted,15,45.0,32665241060,2989,-185.040542602539,30.5539474487305
decentralizedWeighted,15,45.0,32849790447,2989,-197.160720825195,-0.83795619010925
decentralizedWeighted,15,45.0,33034339834,2989,-170.837814331055,-26.0058975219727
decentralizedWeighted,15,45.0,33218889221,2989,-205.383666992188,21.3106842041016
decentralizedWeighted,15,45.0,33403438608,2989,-170.875640869141,-60.184814453125
decentralizedWeighted,15,45.0,33587987995,2989,-217.234069824219,-55.9860763549805
decentralizedWeighted,15,45.0,33772537382,2989,-178.322219848633,1.79436314105988
decentralizedWeighted,15,45.0,33957086769,2989,-115.685676574707,-28.8904361724854
decentralizedWeighted,15,45.0,34141636156,2989,-152.462051391602,-43.8649444580078
decentralizedWeighted,15,45.0,34326185543,2989,-183.330902099609,61.4785003662109
decentralizedWeighted,15,45.0,34510734930,2989,-216.288772583008,4.90167188644409
decentralizedWeighted,15,45.0,31927043512,3089,-117.478981018066,42.4096870422363
